,Name,About
25,Kodandarama Temple,"Kodandaramaswami Temple, popularly known as the Kodandarama temple is a Hindu shrine which gets its name from the fact that the idols of Lord Rama and Lakshmana are depicted holding arrows. The beautiful temple is a treat to the eyes and has been constructed following the Hoysala and Dravidian architectural style. It is one of the must-visit tourist places in Chikmagalur if you are a history buff or are interested in religion as the temple dates back to at least the 14th century. The temple is steeped in local legend and is known as the place where Lord Parshurama once lived. The beautiful idols of Sita, Rama and Lakshmana positioned inside the temple have inspired poets for centuries and are a sight to behold. Location: Double Rd, Sampangi Rama Nagara, Sampangi Rama Nagar, Bengaluru, Karnataka 560027Timing: Daily from 5:00 AM - 12:00 PM and 4:00 PM - 9:00 PMDistance From Chikmagalur Bus Stand: 246 kilometres"
26,Ballalarayana Durga Fort,"A trek up to the secluded Ballalarayana Durga Fort sitting atop a picturesque hill is probably one of the most scenic things to do in Chikmagalur. The quaint surroundings, rolling hills and views of the magnificent Western Ghats form the scenery as you traverse the landscape and it is one of the finest Chikmagalur attractions.        The fort dates as far back as the 12th century and once belonged to the Hoysala Empire. It follows the  Karnata Dravida architectural style and forms an excellent backdrop for photographs. While at the fort, you can also enjoy picturesque sunsets where the sky changes colour every few minutes, shedding light on the surrounding forest.  
Location: Madugandi, Karnataka 574228Timing: Daily 6:00 AM - 6:30 PM Distance From Chikmagalur Bus Stand: 70 kilometres"
27,Mahatma Gandhi Park,"When in Chikmagalur, you can take a step away from the bustle of the city and step into the well-maintained green environs of the Mahatma Gandhi Park. The park has footpaths which zigzag through the open spaces and large, shady trees where you can put down a picnic spread and enjoy time with friends and family and it is one of the best Chikmagalur places to see.It is one of the most beautiful places to visit in Chikmagalur with the entire family which is located within the city limits. The park has a dedicated children’s play area and a toy train which will keep the kids entertained. You can go for peaceful walks, sit by the pond and soak in the quiet atmosphere when at the Mahatma Gandhi Park. 
Location: Rathnagiri Bore, Chikmagalur, Karnataka 577101Timing: Daily 8:00 AM - 7:15 PMDistance From Chikmagalur Bus Stand: 4 kilometres"
28,Doddabale Siddaragudda Peak,"A trek to the beautiful Doddabale Siddaragudda Peak, sitting 5,500 feet above sea level is the best way to discover the natural treasures of Chikmagalur. An early start will ensure that you reach the summit on time to witness some stunning sunrise views. Even if you begin your trek late, you will be far from disappointed, as the path itself is a sight to behold.You will pass through lush, green forests, manicured plantations and views of the cloud-covered mountains. You can also make a detour to the many nature-based attractions in Chikmagalur that fall on the way, including Lakeville Dam, Baba Budangiri Hills, Bhadra Lake, and Kebbedoddi Village. Location: Chikmagalur Ho, Chikmagalur - 577101Timing: Open throughout the day Distance From Chikmagalur Bus Stand: 50 kilometers"
29,Sringeri Sharada Peetha,"Sringeri is one of the most essential places to visit in Chikmagalur, in terms of pilgrimage sites. It is renowned for being home to Sharada Peetham - the first ever peetham of a total of four peethams established by Sri Adi Shankaracharya in the 8th century and it is one of the serene Chikmagalur attractions.   Surrounded by western ghats, Sringeri Mutt lies on the banks of river Tunga and is a place of great scenic beauty. It is a perfect amalgamation of natural beauty, art, history, mythology, and architecture.
Sringeri is also famous for several other temples like Vidya Shankara temple, Mallikarjuna temple and a few waterfalls like Sirimane falls and Hanuman Gundi falls.Location: ChikmagalurLocation: Sri Math, Sringeri, Karnataka 577139Time: Mon-Sat: 10am–2pm, 4–8pm , sundays - 10am–2pmEntry fee: No entry feeDistance from Chikmagalur Bus Stand :-  80 kilometers"
30,Sri Veeranarayana Temple,"Another classic example of the Hoysala style of architecture, Sri Veeranarayana temple is a trikuta - meaning a  temple with three shrines. The three shrines are dedicated to lord Veeranarayana, Gopalkrishna, and Yoga Narasimha; all three of which are avatars of Lord Vishnu and it is one of the finest Chikmagalur tourist places.The walls of this temple are plain but the roofs are beautifully carved - with geometrical designs, structures of gods and warriors. Moreover, this temple also has its mention in Mahabharata as the place where Bheema killed Bakasura and protected the villagers.
Sounds like an interesting place already, right?. Location: Belavadi - Kalasarpa road, Chikmagalur. Timings: 8AM - 7:30PMDistance from Chikmagalur Bus Stand :- 29 kilometers"
31,Belavadi,"Belavadi - a scenic village in Chikmagalur holds great significance because of the presence of Veer Narayana temple, which is a temple constructed by Hoysalas. The temple was made for the legendary Belavadi Mallamma, a warrior known for his courage and for the then queen who fought against Shivaji and Maratha and it is one of the finest Chikmagalur places to see.This stunning village is a national heritage site and one of the best places to visit in Chikmagalur. The place all together sets as a beautiful example of mythology, history and architectural excellence and is worth spending some time at! Tourists from not just from Karnataka but from across the whole of South India visit Belavadi often. This place is located in Chikmagalur.
Distance from Chikmagalur Bus Stand :- 26 kilometers"
32,Sringeri Mutt,"Sringeri is one of the most essential places to visit in Chikmagalur, in terms of pilgrimage sites. It is renowned for being home to Sharada Peetham - the first ever peetham of a total of four peethams established by Sri Adi Shankaracharya in the 8th century. Surrounded by western ghats, Sringeri Mutt lies on the banks of river Tunga and is a place of great scenic beauty.It is a perfect amalgamation of natural beauty, art, history, mythology, and architecture. Sringeri is also famous for several other temples like Vidya Shankara temple, Mallikarjuna temple and a few waterfalls like Sirimane falls and Hanuman Gundi falls. Location: ChikmagalurDistance from Chikmagalur Bus Stand :- 80 kilometers"
33,Belur,"The town of Belur is known for its architectural excellence that is sure to take you back in time to witness the marvel of the Hoysala empire. The ancient city is situated on the banks of river Yagachi and is most famous for its temple - Chennakesava which is dedicated to Lord Vishnu and it is one of the serene Chikmagalur attractions.     In the same complex are two other temples called Kappe Chennigaraya and Ammanavara temple where the same level of architecture can be seen. Majority tourists who take a trip to Belur, often extend their journey to Halebid which is referred to as a twin town of Belur and is located at a distance of just 18 kilometres.
Location: Belur, Karnataka
Best Time to visit: The months from October to April is the best time to visit Belur

Distance from Chikmagalur Bus Stand: It is about 25 kilometres from Chikmagalur"
34,Kalasa,"The town of Kalasa which lies on the banks of river Bhadra is fondly known as the temple town in Chikmagalur. It has derived its name from Sri Kalaseshwara temple which is dedicated to Lord Shiva and is a must visit in Kalasa and also one of the best Chikmagalur places to see.Surrounded by lush greenery and western ghats, this town enjoys pleasant weather all round the year and thus serves as one of the best tourist places in Chikmagalur. A visit to Kalasa can be clubbed with a visit to Horanadu which is popular for Annapoorneshwari temple.
Legends say that a visit to Kalasa pays greater religious importance than a visit to Varanasi. So, have you packed your bags?.Distance from Chikmagalur Bus Stand :- 92 kilometers"
