,Name,About
23,Ripchar Valley Trek,"Given the climatic conditions and the exceptional scenic surrounding, Ripchar Valley Trek is one of the most wonderful adventure activities done in Ladakh region. The trails throughout the trek keep the trekker intrigued about the sights coming their way. The onset point of the trek comes near the famous monastery in the region that is Lamayuru Monastery. Nestled amidst an assemblage of the lofty mountain ranges such as Zanskar, Karakoram and the Great Himalayas, Ripchar maintains the level of excitement high always. If you take part in the trek, you will come across numerous small villages, green meadows and pasture lands. The regions turns unrecognizable in the months of July and August as the whole area would be blanketed by rare Himalayan flowers and birds. Nature lovers flood to Ripchar during this period to capture the exotic moments in their camera. Moreover, the irrigated vegetation in the ranges are another important section to be visited on your trek; the well maintained crop fields offer a breathtaking view. Usually, the trek would last any number of days but to enjoy every nook and corner of Ripchar you would be ready to spend minimum 5 to 6 days. Chilling, a renowned spot for the production of copper is the last point of Ripchar Trek. The everlasting, untamed beauty of Ripchar is a must visit. Eventually you will reach the point of rejuvenation and bliss.Maximum altitude: With Ripchar Trek, the maximum altitude you would cover is 4300 meters.Difficulty level: Easy to moderate is the range of challenge a trekker would experience at Ripchar.Best time to go: Ripchar Valley Trek happens mostly during the month of June, July, August and September since the climate would be highly favorable during this period."
24,Pattharsahib Gurudwara,"To commemorate the very important person in the history of Sikhism, Guru Nanak Dev, the disciples built a temple in Ladakh region and that is the famous Pattharsahib Gurudwara. The temple is located at a distance of 25 miles from Leh at a place believed to be where Guru had vanquished one demon centuries ago.The stories behind the establishment and Guru’s visit to Ladakh are really famous. One story goes like this, a demon who lived in Ladakh region was killing the natives and to help the grieved Guru reached Ladakh and people were happy to be with him. But the demon became furious to see this and he deployed a plan to kill Guru. He came into Guru’s place and saw he was praying and the demon threw a huge stone onto his body but a miracle happened and the stone was turned to be a wax like substance when it touched Guru’s body.Then demon realized his fault and sought apologies from Guru. The stone is also placed in the temple. Though it is a Sikh temple, Buddhists in large numbers come here to worship Guru Nanak. Currently, the temple is taken care of by the Indian Army. Everyone who goes to Kargil stops here and pays tribute to Guru Nanak in the temple.Height: The temple is located at an altitude of 12000 feet above the sea level.Timings: The temple is open on all days from 06:00 am to 07:00 pm.Entry fee: The entry to the temple is totally free.Location: On the Leh-Kargil Highway, about 25 miles away from Leh is where the temple is located.Best time to visit: The months between June and October are the suitable time to visit the temple."
25,Namgyal Tsemo Monastery,"A peaceful monastery that assures your tour of Ladakh would go to a different level is Namgyal Tsemo Monastery. Among the monasteries of Leh, Namgyal Tsemo has a significant charm that is enhanced by the multiple layers of Himalayan peaks lying in the surrounding. The spiritual blend appears on the walls of the monastery has attracted hundreds of travelers to the monastery for so many years.
History
The monastery situated high on a hill top behind the Leh Palace is founded in 15th century by King Tashi Namgyal, an ardent follower of Buddhism. The breathtaking views from the top of the monastery’s location is one of the reasons why travelers just flow toward it and it is considered to be the most beautiful piece for photography as well.
The Structure of the Monastery
The architecture the monastery displays is renowned and that is why it has a special place among the history of Ladakh. It has an assembly hall and a temple with large frescoes, painting and the attractive statues of Buddha in different positions. A gold idol of Maitreya Buddha or the future Buddha which measures to be tall as a three storey structure is the quaint feature of the gompa. Avalokiteshwara and Manjushri are two other charming statues of one-storey height placed in the monastery. Visitors are allowed only during morning and evening. It will take around 2 to 3 hours to enjoy each spectacle at the pagoda to be elaborately explored.
Location: The Namgyal Hill is the seat of the monastery just behind the Leh Palace and it offers a panoramic view of the Leh town and nearby valleys, the Indus River and the towering snow-clad peaks of the Zanskar range.
Timings: The pagoda is open on all days of the week from 07:00 am to 09:00 am and then from 05:00 pm to 08:00 pm.
Entry fee: INR 20 per person
Highlights: On a daily basis, the monks from Shankar Gompa come to Namgyal Tsemo to worship the idol and light the butter lamps at the gompa and it is considered to be a precious sight to witness."
26,Leh Post Office,"One of the high altitude post offices in India is Leh Post Office situated at an altitude of 3500 meters above the sea level. Perhaps, this is the only post office which works even the climatic conditions are unpredictably fluctuating and the roads are not in the proper conditions depending upon the seasons. Leh Post Office belong to Jammu and Kashmir circle and also under Srinagar headquarters region and Leh division.
However, the tourists of Leh, come to the post office to buy picture postcards. The post office in Leh comes under the category of head post office as there are three major categories such as Head Post Office, Sub Post Office and Brach Post Office. Despite the rigid climatic conditions, all the postal services are available at Leh Post Office as well such as delivery of mails and parcels, money transfer, banking etc. There are many other post offices in Ladakh like Alchi, Keylong etc but Leh head post office is the most easily accessible post office in the region and easy to found also.
Height: The post office is located about 3500 meters above the sea level in Leh town.
Timings: It is open from Monday to Saturday from 08:00 am to 04:00 pm.
Location: The post office is very close to the town, hardly 500 meters from the main city.
Pin Code: 194101"
27,Donkey sanctuary,"The hard lives of donkeys are read by the public with complete negligence and the reason behind that attitude is unknown. Once, donkeys were a usual member in households in the villages but now they are abandoned and thus they face some critical problems to live. Donkey Sanctuary in Leh is a unique idea executed by Stany and Joanne. After seeing the pitiable situation of the stray donkeys, they decided to find a shelter for them and hence the proper guardians for those stray donkeys have come to India. A native of Ladakh, Sonam Angchuk is now taking care of the donkeys now as his own, feeding them and makes sure that they are getting proper medication and care always. 
They get wheat and grass to eat on time and one doctor from the Government Veterinary Hospital will visit and check the donkeys monthly. Now they are looking forward to make the sanctuary bigger to have 40 donkeys at a time and for that they are expecting funds from well-wishers and animal lovers. To rescue the animals wandering on the road and meet with accidents often, this shelter is a real blessing and the people behind the shelter are really focused to make their services widened. The name of the sanctuary is Home for Helpless Donkeys. They accommodate the injured donkeys and after they get healed, they will be freed to look after on their own.
Location: The sanctuary is situated on Korean Temple Road in Khakshal Village, Leh Ladakh. It is only 3 kms from the main city to reach the sanctuary.
Best time to visit: Any time round the year is suitable to visit the sanctuary.
Entry fee: No entry fee is required to visit the sanctuary"
28,Zingzing Bar,"A quintessential location and a high altitude roadside bar is Zingzing situated on the road from Manali to Leh. Travelers come here to refresh with a sip of coffee or to have food to energize the body and soul to resume their journey to Leh. The multi-purpose shacks can be availed to stay overnight as well.A space where you will love to roll a joint and smoke it up to escape from the extreme cold. Located at an altitude of 4270 meters above the sea level, the place is recognized to be the most suitable one to take rest. Peaceful ambience and the silence prevailing would leave everyone addicted to it.The fame of ZIngzing Bar was enhanced because of Baralacha La pass also; the starting point of Baralacha La, one of the most loved passes in Ladakh is Zingzing Bar. Thus it cannot be missed during one’s journey to Leh. The temperature level at the bar will be crazily as low as -2* Celsius and as you ascend from a different temperature from the base, chances to feel altitude sickness and fluctuations in the body are quite higher.Height: The highest roadside bar in the world is located at an elevation of 4270 meters above the sea level before the steep Baralacha La roads starts.Location: From Manali, Zingzing Bar is situated at a distance of 193 kms and a drive of about 3 hours will take you to the bar and from Leh it is about 337 kms away.Best time to visit: Zingzing Bar is found the most scenic during the months of December, January and February when the winter hits at its peak. For those who are searching for peace over a joint, Zingzing bar during winter would be the best option."
29,Gata Loops,"A very mysterious attraction existing on the Leh-Manali Highway is Gata Loops as the stories related to it are creepy and at times scary. Gata Loops is a series of 21 hairpin bends that lead to the top of one of the highest motorable passes in Ladakh region that is Nakee La. Gata Loops is located at an altitude of 17000 feet above the sea level and thus gifts so many wonderful sights of the snow-laid peaks in the background and excitement filled journey till the topmost portion.  The myth related to Gata Loops says that a ghost is present in the road and it will disturb the passengers so that everyone is supposed to pay tribute to the ghost dwelling in a small hut atop the pass by giving mineral water and cigarettes. In spite of the fact that the ghost is present or not, people have showered offerings to the mysterious ghost. Nonetheless, Gata Loops is a treacherous route to overcome and during winter, the roads will be blocked as the incessant ice sheets are all over the place. The hairpin bends are sharp and it is unimaginably challenging to enter the next loop from the other but descending the loops is more thrilling.Height: The pass is located at an altitude of 17000 feet at the maximum above the sea level.Location: The loops are located 25 kms away from Sarchu on Leh-Manali Highway.Best time to visit: The roads will be suitable to have ride during the months of June, July, August and September."
30,Sakti Village,"Sakti Village is a scenic paradise that has attracted globetrotters all across the world to experience it’s verdant beauty and allure. This is a picturesque village located in the Leh district of Ladakh far away from the gnawing realities of urbanization. Blessed with an amazing view of the majestic Himalayas, the unexplored hamlet of Sakti village is idyllic to have a memorable vacation. It is located 3500 meters above sea level and is also known as the 'Little Tibet of India’.It is the land of Lord Buddha’s followers, monks, monasteries, yaks and snow clad peaks. You can witness here a dazzling showcase of composite culture and rich heritage that will leave you totally enthralled. A visit to this village is sure to leave you spellbound with its tale of culture, tradition and history that will reward you with tons of memorable experiences."
31,Jispa,"As a part of the adventure itineraries travelers follow on their tour of Ladakh, they will choose to halt in Jispa, a mesmerizing village 20 km north of Keylong and 7 km south of Darcha along the most explored Leh-Manali Highway and on the banks of Bhaga River. At a height of 3200 meters, Jipsa is located and it is the major village in Lahaul district. In the backdrop, the lofty Himalayan Mountains create alluring images. There are 78 households in the village and the population is calculated as 332 including 235 males and 97 females. Travelers take a stopover here to stay one night during their travel to Leh. There are camping grounds and many other stay options. The village is occupied with a helipad, post office and a monastery. The small houses shimmering in the multiple colours of nature would leave everyone stunned. Jispa is simply adorned by the rugged mountain terrains in the background and the village seems so small when you see it from a distance as the towering Himalayas play the dominant role.Height: Jispa is located at an altitude of 3200 meters above sea level.Location: Jispa Village is a main stop for Leh travelers and it is located 120 kms away from Manali. Keylong is in the north of Jispa about 20 km away and Darch is in the south about 7 km away. You can come to Jispa if you take the Manali-Leh Highway. The nearest airport to Jispa is Kullu that is situated at a distance of 180 kms.Best time to visit: The peak tourist season is starting in May and continues till October. After that, the roads will be covered by heavy snowflakes."
32,Darcha,"Darcha is a recurring name when you pack your bags for Padum trek as it is the base camp for the moderate yet adventurous trek in the Lahaul region. Darcha is a small village on the bank of Bhaga River in Lahaul in Spiti Lahaul District in Himachal Pradesh situated at an elevation of 3360 meters. In the northernmost part of Himachal Pradesh along the Leh-Manali Highway is Darcha, a secluded permanent settlement. Many have described the village as a “lonely cluster of dry stone huts and dingy tent camps”. The total population of the village is 298 among which 152 are men and 146 are women. Travelers going to Leh from Manali take an overnight stay at Darchu. The river nearby causes nature to be soft and calm especially at night so that the travelers would find better sleep during their tiresome journey.The popular Padum trek ends at Darcha and there are many stalls and shops on the street to just relax and have food. The village is surrounded by Naggar Tehsil, Spiti Tehsil, Bharmour Teshil. The nearby cities to the village are Keylong, Dharamshala, Mandi, and Chamba. There is a check-point set up by the police to check the passport of all passing people and vehicles.Height: Sarchu is located at an elevation of 3360 meters above sea level.Location: Darch is on the border of Himachal Pradesh and Jammu and Kashmir. The nearest railway station is Shimla Railway station only that is 174 km away. Buses and jeeps would be available in plenty to reach Darcha.Best time to go: Anytime is suitable to visit Darcha but during winter the cold climatic conditions may pose difficulty to stay there."
33,Pang,"The nature on a large scale is the description suitable for Pang, an inducing beauty. On a Leh tour, Pang has an inevitable space because it takes every visitor to a point of bliss in seconds and that’s the reason why it seated on a high place in every traveler’s heart. Pang is the right place to take a break from your journey and refresh your mind with utmost beauty prevailing in the region. The principal factor that makes Pang a significant place is the highest army transit camp existing at an altitude of 15640 meters above the sea level. It is arranged as a camping option for the army personnel who will travel through this route between the regions bordering Pakistan and China. Numerous tented accommodation options and food from the tea stalls on the road are really helpful to those adventure travelers and trekkers. The rough, uneven plains on the both sides of the village make the sights awesomely jaw-dropping. Since the village is very remotely located, the beauty of the natural spectacle is not exploited and faded. Since it is an option to stay overnight or to just take a break from the long journey to Leh, Pang’s beauty is kept folded till date.Height: Pang is located at a height of 15280 feet above the sea level.Location: Pang is at a distance of about 180 kms from Leh and the journey to Pang will be along the Moray plains watching the rugged brown peaks on either side.Best time to visit: The months from June to October are considered to be the most suitable time to visit Pang."
34,Upshi,"Upshi in Ladakh lies along the Indus River Valley at an altitude of 40000 feet and it is the highest civilized settlements in India. Cycling from Upshi to Mahe Bridge and then from there to Tso Kar is a favorite activity for a lot of people. It lies 47 kms to the southeast of Leh and Tangalag La along the Leh-Manali highway and Gya is lying to the south of Upshi. Once it was a part of an important trade route. According to the latest census, Upshi has 26 households in it and a population of 128.The residents of Upshi are the main feature of this town or village. They welcome the guests with a warm smile always and take care of the days the guests spend their; they provide food, stay and they are ready to help them whenever necessary. Goat farming is the major profession the local people do. Also, the literacy rate of the people here is quite attractive and they are really happy to indulge in conversations with the passersby. There is a helipad as well in the village, if you wish to enjoy the bird’s eye view of the village, then think of this opportunity.Height: Upshi is situated at a height of under 40000 feet.Location: Upshi is located less than 47 kms away from Leh and lies along the Leh-Manali Highway.Best time to visit: Any time during the year is suitable to visit Upshi but winter will have rough climatic conditions."
35,Karu,"A place nobody will miss during the journey to Leh from Manali is Karu, a town, a junction where the natives are found in huge numbers and it is the starting point of Chang La. Throughout the route, one can find many chortens and the splash of multiple hues make Karu a different setting altogether. From Karu the road to Hemis Monstery also starts. Once you ride past the junction, you will be welcomed to the land of bliss where the nature is flanked by the lofty mountains around, the whispering streams and the flabbergasting valleys. 
The towering rugged mountain peaks are creating big walls around the town to protect it from the external humdrum. Karu is famous for the Army Goodwill Public School started with the support of Tangtse Brigade in 1998. The school was started with the aim of increasing the literacy rate of the village and the management provides education in a subsidized fee structure as well.  Also there are plenty of guesthouses in Karu making the travel to Leh more easy and free of tiredness. The friendly people in this village would be happy to welcome their guests anytime.
Height: Karu is located at an altitude of 3500 meters above the sea level.
Location: On the Leh-Manali Highway, you can ride to Leh touching Karu. The distance between Karu and Leh is about 38 kms.
Best time to visit: The route to Leh would be motorable only in the months from June to October as in all other months, the roads will be blocked by huge snow-flakes."
36,Markha Valley Trek,"Adventure lovers always had an affection to Markha Valley and still it fulfills the dreams of a trekker or adventure seeker with the unrivalled collection of natural spectacle. Long day trekking tours are offered by a lot of tour providers all over India which promise a journey through the most scenic locations and villages. The awesomely exciting feature of this trek is that it will let the trekker cross two high altitude passes in Ladakh; Gandala La at 4980 meters and Kongmaru La at 5276 meters.
 Being one of the diverse treks in Ladakh region, Markha Valley trek offers a lot of adventurous moments throughout. The barren land of Ladakh and the Buddhist temples found throughout the journey make the trek special. The route winds past the Ladakhi villages and it goes to Hemis National Park where the chances to spot some rare wildlife species are comparably high. The nomadic groups of people will be a unique picture to keep in heart. The symbols of Buddhism like ‘chortens’, stupas, multi colored prayer flags and numerous monasteries narrate the story of Buddhist culture embraced Markha centuries ago. Another interesting fact heard about Markha Valley trek is that it is also called ‘tea house trek’ due to the accommodation provided in parachute tents in most of the villages during the tour.
Maximum altitude: 15000 feet is the maximum altitude the trek will cover.
 Location: In most of the cases, the trek starts from Leh. The trail usually goes through Chilling, Skyu and then to Markha. From Markha it would take the trekker to reach Hankar and Nimaling and finally return to Leh. The ideal trekking distance is 75 kms and it would be graded as difficult.
Best time to visit: The months of June, July, August, September and October are recommended as the best time to do Markha Valley trek."
37,Stok Kongri Trek,"Stok Kangri, Ladakh is one of the most popular places for high altitude trekking in India. Although the beauty of Ladakh draws in innumerable tourists and trekkers from all over the country and the world, the Stok Kangri trek isn’t really suited for anyone and everyone.
It is advisable that only experienced trekkers set out on this expedition as the climatic and geographical conditions of the place may not suit novice or amateur trekkers. Nonetheless, Stok Kangri is one of the most beautiful tourist destinations in the country. It is for this reason that the Stok Kangri trek forms an inevitable experience while trekking in India.
The trek begins from Leh, which is noted for its natural beauty as well as the warm and hospitable people. During the first couple of days of the trek, you can move around Leh, go sightseeing and get acclimatized to the weather of the region. These couple of days will prepare you for the trek ahead. You will next be taken to Chang Ma via Stok Village by road.
The journey from Leh to Stok Village takes you to witness the amiable yet fictional setting which includes lush greenery, glistening snow peaks and scenic splendor of the region in this stretch. On reaching Chang Ma, you reach a snow covered region and begin trekking. You will need to climb on for about three hours. From here you will head on to Manokorma, which is at an elevation of 14200 feet.
During the trek, you will be able to view some very beautiful peaks such as the Gulap Kangri, Parcha Kangri, etc. The base camp of the trek is at an elevation of 16, 300 feet. From here, the journey continues till you reach the Stok Kangri. The rewarding scenery from the top is what draws trekkers from all over the world to high altitude trekking in India. The trek back to Leh is a bit arduous and you may need to be careful while climbing down the mountainous terrain.
Best Season: June - October
Difficulty Level: Medium
Max. Elevation: 5000 m
Number of Days: Maximum 10 days of trek can be done here"
38,Drass Valley,"Drass Valley in Kargil District in Jammu and Kashmir is popularly called as the gateway of Ladakh. In the infamous Kargil War, Drass has played a significant role. The Pakistani Army in 1999 started dropping shells in Drass and in the surrounding villages and thus the war broke out between India and Pakistan. In the end, India recaptured Drass and other parts in the premises and then on Drass has been recognized as the memorial of the Kargil WarDrass is nestled amidst the snow-clad peaks on the Leh- Kargil National Highway at a height of 3230 meters above the sea level. Zojila Pass is the beginning of Drass Valley. Even when the harshest climatic conditions of winter hit the inhabitants here, the people kept guarding the valley intact and thus they are called the guardians of Ladakh’s gateway. The residents of the valley is known to be the saviours of stranded travelers who try to cross the pass along the snow covered trails and also they have stayed back in the valley to transport trading merchandise in the extreme cold. Drass is recognized as the base for the three day long Suru valley trek. The coldest region of India is Drass where -12 degree Celsius is the average temperature during winter and it falls onto as low as -17 degree Celsius during the peak time of winter. The tours of Drass compulsorily include a visit to the famous Drass War Memorial which is built to pay tribute to those who lost their lives in the India-Pakistan War in 1999. There is a Brigade War Valley that also turned to be the space to commemorate the lives and dedication of Indian soldiers during Kargil War.Height: Drass Valley is located at an average height of 3820 meters.Location: It is located 60 kms away from Ladakh and starts from the foot of the famous Zojila Pass.Best time to visit: The season between the months of May and September are the suitable time to visit Drass."
39,Rizong Monastery,"Yuma Changchubling is the more fascinating name of one of the famous monasteries in Ladakh region that is Rizong Monastery. To the west of Alchi on the road to Lamayuru is the location of Rizong gompa. Lined by the beautiful mountainous terrains, Rizong Monastery is perched on a rocky hill top north of Indus River.
History
The history says that before the establishment of the monastery in the year of 1831, there was a hermitage for teaching the Buddhist religion to the monks. Lama Tsultim Nima was the person behind the construction of the hermitage and in the later stage as the number of monks was increased, he started the construction of the current monastery, much bigger and expansive. Now, the monastery belongs to the powerful sect of Buddhism, Gelugpa or Yellow Hat sect.
Structure of the monastery
At the centre of the monastery there is a relic shrine which has another name as Sku- Gdung that preserves the relics of the founder of the monastery. The frescoes of Dharmaraja and other deities are all around the shrine. Shakyamuni Buddha’s statue is the main attraction of the assembly hall as well as the idols of other deities give the hall a complete sacred atmosphere. The sacred chamber, Thin-Chen shrine etc have many other idols and all together create the harmonic serenity inside the monastery.
Location: It is located at a distance of 73 Km from Leh. You can reach by bus or jeep.
Timings:The gompa is open on all days from the month of June to September
Entry fee: The entry to the monastery is free
Highlight: A name that should be read in association with Rizong Monastery is Chulichan Nunnery under the administration of Rizong gompa. 20 nuns are residing there. People visit this nunnery also during the tour."
40,Tanglang La,"Tanglang La is a high mountain pass, the glorious pride of Ladakh, the favourite tourist spot for bikers and trekkers. 5328 meters above the sea level is the dream like height of this pass which happily poses some threatening adventure to those who try to climb up the top. The road leading to the pass on Leh-Manali highway, from Upshi to Tanglang La is completely paved. A 500 meter long section of the road is the only part which is unpaved. Tanglang La is also beautifully paved to the make the climb easier. There are a lot of confusions existing regarding the position of Tanglang La in the list of world’s highest motorable passes and the world believes it to be the second highest which is proven to be wrong. The local sign on the top of the pass shows the altitude of the pass is 17582 feet or 5359 meters. But now, it is said that the sign board gives a wrong impression but the original height of the pass is 5328 meters. The pass is made beautiful by the innumerous Buddhist prayer flags despite the fact the road is tough to conquer and any type of traveler will fall for the scenery at the pass and adventure lovers would love to try their energy level by climbing up to the top. But remember, the oxygen level will be decreased as you cover the altitude and reaches to the half of what you feel at sea level.Height: 5328 meters of 1248 feetBest time to visit: May to OctoberHow to reach: The pass is close to Leh-Manali highway and can be reached via 21 Gata loops"
41,Hemis Festival,"There is a time when the cold deserts of Ladakh wake up to complete entertainment and vibrant moments of the year that is during the renowned Hemis Festival. It is dedicated to Lord Padmasambhava or popularly known as Guru Rinpoche. The Dance Festival is world famous representing the reincarnation of Buddha.On the birth day of Rinpoche that is on the 10th day of the fifth month in the Monkey year, the festival happens and that day is the most prestigious and precious one for the people in Hemis Monastery. With an early morning ritual, the festival begins, the echoed sound of the drums, the cymbals and the pipes make the declaration. The monks in the monastery believe that following the festival yearly would help them given more spiritual strength and health.The wide rectangular courtyard in front of the main door of the monastery is the witness of the complete festival. There are two raised square platforms which are of three feet height along with a sacred pole at the exact centre. An elevated dais where a cushioned seat will be placed with a small table that has the ceremonial items like holy water, uncooked rice, tormas made of dough and butter and some incense sticks. As the rituals progress, a number of musicians will play the traditional music with cymbals, large pan drums, trumpets and wind instruments. Next to them, you can see the space provided for the current lamas to be seated.The Cham Dance, the major event is a slow paced dance and has grotesque expressions aplenty. The dancers wear multihued masks which presents the unusual image of the myth existing.Location: It happens at Hemis Monastery, 40 kms away from Leh town.When to go: After the tough winter the festivities start and the dates would be fluctuating every year. But usually it falls somewhere in the month between June and August."
42,Thiksey Monastery,"Gelug sect in Tibetan Buddhism is a famous part and Thiksey Monastery in Ladakh is a significant symbol of the pride and glory of Gelug Sect. In Thiksey Village, on a hill top, this monastery is located, around 19 kms east of Leh.  The Potala Palace in Lhasa has a wide resemblance with Thiksey Monastery and that is one of the reasons for the fame the monastery is carrying with it for centuries now. The 3600 meters of elevation where Thiksey gompa is perched on gives a chance to the visitor to enjoy the panoramic view of the splendors of Indus Valley down. A twelve story complex is this monastery which incorporates many things display Buddhist art such as stupas, thangkas, wall paintings and swords.  HistoryIn the mid-15th century, Palden Zangpo, the disciple of Sherab Zangpo who established a monastery for the Gelug sect as per the advice of the then king in 1433 and named it as Lhakhang Serpo has built the larger Thiksey Monastery.Structure of the monasterySince it is perched on a hill top, the buildings have a special arrangements such as they have kept in ascending order of importance and the architecture is mind blowing. Since it looks similar to Potala Palace in Lhasa, it has the name Mini Potala as well. The courtyard in the foot opens a flight of steps that leads to the main monastery. The temple which has a height of a 12 storied building is one of the main attractions here. The red, white and ochre painted walls of the monastery add brightness to the entire location. It houses 60 lamas also inside. The attached nunnery is also important to have a look at. There is another attraction in the monastery which is the splendid Maitreya Buddha Temple built to commemorate the arrival of 14th Dalai Lama in the year of 1970.Location: It is located in Thiksey Village, which is at a distance of around 19 km east of Leh.Timings: The monastery is open on all days from 07:00 am to 07:00 pm.Entry fee: For Indians and foreigners: INR 20 per personHighlight: Cham dance or Mask dance held in relation with the annual festival during the month of October or November is one of the reasons for tourists to visit this monastery."
43,Dah Hanu,"Dah and Hanu are two villages located in the Dahanu valley of Leh district of Ladakh, which is the home of the Brokpa community. It is the only village of the Brokpa community in India that is open to tourists. The community here is believed to be Indo-Aryan, who came to the Indus Valley centuries ago. It follows Buddhism and worships animism.Dah Hanu is popularly called the last Aryan village in India and is the only place in the country to meet the Aryan tribe. The community here still follows its tradition and marries within its own community, as the people here believe that Aryans can marry only Aryans.Due to the low number of women in the tribe, some of them still practice polyandry. Although the education system has changed the marriage scenario to some extent in Dah Hanu, there are many of these youths who marry outside their community. They are not easily accepted by the tribe, and as a result, they need to settle their homes away from the village.The temperature here in Dah Hanu is warmer than other parts of Leh as it is situated at a comparatively lower altitude. This climate helps the cultivation of apricot, walnuts, wine-grapes, and cherries here.The harvesting time usually begins in September which is celebrated here as a festival, known as Bonona festival. The tribes also celebrate their local language festival, which is called the Brokpa language festival."
44,Lamayuru Monastery,"The high elevation where Lamayuru Monastery is located at amuses every traveler comes here. Existing on Leh-Srinagar Highway, around 15 kms east of the Fotu La, the monastery is perched on a height of 3510 meters. The murals, frescoes and the images of Buddha have created an interesting setting inside this famous Buddhist temple.HistoryLamayuru Monastery was originally the monastery belonged to Bon and the name means Swastika which symbolized eternity. The history says that an Indian scholar named Naropa caused a lake to dry up and there founded Lamayuru Monastery. Seng ge Sgang is the oldest building surviving which is dedicated to the builder-monk, Rinchen Zangpo.The structure of the monasteryThere were actually five buildings in the beginning and still one can find the remaining of the four buildings located in the corner. In the past there, were up to 400 monks and currently there are 100 monks residing in the monastery. There is a small temple can be seen which is dedicated to Avalokiteshwara.Location: The monastery is located at a distance of 127 km from Leh in the Lamayuru region. You can reach the monastery via road by bus or jeep.Timings: It is open on all days from 06:00 am to 06:00 pm.Entry fee: INR 30 per personHighlights: There will be two annual Mask Dance festivals happen which is the most suitable time to visit the monastery."
45,Nyoma Leh,"In the picturesque district of Leh lies the enigmatic town of Nyoma. It is located about 150 km from Leh and 370 km from the Paradise on Earth - Srinagar. Nyoma lies on the banks of the Indus River and experiences cold weather conditions. The Nyoma village is irresistible because it offers soothing naturistic sights with monasteries that define the place.If you are looking to visit here, then you can do so when you travel to Chumathang from Leh. The village is a relaxing affair where you can get the opportunity to take long walks and sink in the dazzling sights that the locals present. The locals are friendly and you would engage yourself in a friendly conversation with them.There is also a small Buddhist Monastery called Gompa which is a beautifully decorated prayer place. You can experience peace and serenity in the pretty sights Nyoma has to offer. Nyoma also has a landing ground for India Air-force which is currently operational. The virgin village presents innumerable opportunities to explore and click as many photos as you please.The terrain is equally beautiful when it is sun-soaked and when it is immersed in rain and colors of the rainbow. Nyoma is a treasure that is waiting to be explored. If you visit Leh Ladakh, visiting here should be a part of your plan else you will miss the aura of the place."
46,Basgo Monastery,"Nestled amidst the snow-capped mountains, Basgo Monastery is a strongly built spiritual centre of Ladakh. This splendid monastery is 40 km away from Leh and is nestled on top of the cliffs in Basgo of Leh district, Ladakh. Basgo comprises a dark red base and sky-high temples on the steep trails. The wonders of the edifice boast of Maitreya temples, mural paintings, ancient architecture styles, and exotic surroundings. The three temples, Chamba Lhakhang, Cham Chung, and Chamba Serzang, are painted with the Central Tibetan elements and style.There are a plethora of activities to do at Basgo. Starting from the base, the temples are situated in ascending order. To explore the premises, you will have to hike a bit and stop by every spot. If you are an art or history fanatic, explore the ancient library or the mural paintings present at the monastery. Also, meditation is quite prominent at the Basgo Monastery. You can stop by and indulge in spiritual practices. Basgo has a cold climatic condition. The best time to visit the monastery is from April to June. The weather will be pleasant and the routes will be clear."
47,Losar Festival,"The Tibetan New Year is the famous Losar; Lo stands for year and Sar stands for New. Since the influence of Tibetan Buddhism was spreading in the north of India, Jammu and Kashmir also celebrates Losar Festival annually. In Ladakh, currently it is Ladakhi New Year too. Falling on the end of January or in February depending on the Tibetan calendar, Losar is celebrated for 15 days but the first three days have the supreme significance. A five day long process of Vajrakilaya is the important part of the festival. For Ladakhis, Losar is a very special time as it mustards all the people in the area and take it to the level of a prominent socio religious festival of the region. The dance of the Ibex deer, numerous religious rituals, staged dance dramas and music together churn the festival to be one of the top-notched tourist attractions as well. One principal ceremony during the festival is Metho ceremony that represents the fight between good and evil. There will be a huge procession in which hundreds of people gather with flaming torches in their hands and chanting the special prayers. The torches will be thrown away after the parade in order to let the evils go away from the society and people and welcome the fresh year to their lives. The festival is celebrated by Tibetans, Bhutanese, Yolmo, Sherpas, Acharyas, Gurungs, Bhutias and several other Himalayan natives and their Diasporas.Location: There is no fixed location for Losar as different locations will be arranged every year. Anywhere in Ladakh you can be to watch and partake in Losar.Best time to go: The festival will take place any time between the December and February."
