,Name,Rating,Link,Distance,Location,About
75,Cabo De Rama Fort,,https://www.holidify.com/places/goa/cabo-de-rama-fort-sightseeing-123802.html,47 km  from city center,South Goa,"Located on the beautiful coastline of Goa overlooking the gorgeous Arabian Sea, Cabo De Rama Fort is frequently associated with the legend of Ramayana. It is believed that Lord Rama, Goddess Sita and Lord Lakshmana lived in the fort during their 14 year exile. It was built by the Hindu Rulers, however, in the 1760s; it was captured by the Portuguese and used as a military base and later as a prison. It, therefore, is also a historically significant monument in the country."
76,Bungee Jumping in Goa,,https://www.holidify.com/places/goa/bungee-jumping-sightseeing-124784.html,56 km  from city center,,"Located near one of the most popular beaches in Goa that is obviously Anjuna Beach, the Gravity Adventure Zone conduct Bungee Jumping from a height of 80 ft and has been installed by a US based company- Sports tower Inc.

It is one of the lowest Bungee jumping site and is good for a first try and is priced at a reasonable rate."
77,Arvalem Waterfalls,,https://www.holidify.com/places/goa/arvalem-waterfalls-sightseeing-123805.html,22 km  from city center,,"One of the most beautiful spots to visit in North Goa, Arvalem Waterfalls is a cascading mass of gushing white water coming down from a height of 50 metres. Also known as Harvalem Falls, it forms a huge pool of water at its base - almost as big as a lake. This acts as a magnet for visitors who are adventurous enough to take a dip in the cool water of the falls. For the rest, the surroundings have quite a natural draw. The falls are located in Sanquelim, about 30km away from from the Panjim Kadamba bus stand. The falls are also surrounded by natural beauty and Rudreshwar Temple."
78,Dr Salim Ali Bird Sanctuary,,https://www.holidify.com/places/goa/dr-salim-ali-bird-sanctuary-sightseeing-123804.html,5 km  from city center,Panaji,"Named after a famous ornithologist, Dr. Salim Ali Bird Sanctuary houses the natural habitat along the River Mandovi. The sanctuary has paved walkways amidst the gorgeous estuarine mangroves that make bird watching a delightfully experience to observe the local and migratory bird species."
79,Bhagwan Mahavir Wildlife Sanctuary,,https://www.holidify.com/places/goa/bhagwan-mahavir-sanctuary-sightseeing-123807.html,53 km  from city center,,"Bhagwan Mahavir Sanctuary is a protected natural habitat that expands over an area of about 40 square miles in the Western Ghats of India. The green zone consists of west-coast semi-evergreen, tropical-evergreen and moist deciduous forests that create a natural habitat for a wide variety of animals and birds. It is home to the Dhangar community and has temples built by the Kadamba Dynasty. The famous Dudhsagar Falls are also located inside the sanctuary making it an grea attraction for nature lovers.Set amidst the foothills of Western Ghats, this wildlife sanctuary is a protected area, which contains within itself The Mollem National Park, located in Sanguem taluk in Goa along the eastern borders with Karnataka. This is the largest of Goa's four protected wildlife areas. This sanctuary is home to a variety of plants, birds, and animals. The park is also home to a community of nomadic buffalo herders known as Dhangar."
80,Kalacha Beach,,https://www.holidify.com/places/goa/kalacha-beach-sightseeing-123809.html,26 km  from city center,North Goa,Kalacha Beach is one of the unexploited beaches of Goa. It has a sweet water lagoon and can be accessed from Arambol beach on foot. A hilltop near the beach is famous for paragliding while the secluded beach provides for a tranquil escape for tourists.
81,Coco Beach,,https://www.holidify.com/places/goa/coco-beach-sightseeing-123808.html,4 km  from city center,Panaji,"Coco Beach is a scenic shoreline located on the Mandovi estuary lined with tall palm and coconut trees and offers an exciting escape for beach lovers. The beach falls on the mouth of River Nerul and is perfect for boating, water sports and spotting dolphins. It is quite a commercialised attraction and is often explored on River Cruises. It has a number of restaurants and a bustling marketplace to promote tourism."
82,Goa Chitra,,https://www.holidify.com/places/goa/goa-chitra-sightseeing-123811.html,29 km  from city center,Madgaon,"Goa Chitra is a museum established in 2010 to exhibit the ancient Portuguese and Goan lifestyle and their traditions through a stunning collection of woodwork, metalwork, weapons, furniture, religious artefacts, etc. The museum actively conducts workshops and activities to share their knowledge about the traditions with the public. It has been titled by the Archaeological Survey of India as the topmost contemporary museum."
83,Sernabatim Beach,,https://www.holidify.com/places/goa/sernabatim-beach-sightseeing-123810.html,27 km  from city center,South Goa,Sernabatim Beach is a pristine unpolluted beach with a long stretch of golden sand lined with tall palm and coconut trees to explore. The beach is a perfect attraction for those looking for a tranquil escape as it is not often crowded and the gentle waves in the Arabian Sea are perfect for a swim before hitting one of the shacks for a delicious Goan Snack.
84,"Braganza House, Chandor",,https://www.holidify.com/places/goa/braganza-house-sightseeing-123812.html,35 km  from city center,Madgaon,"Braganza house, a mansion in South Goa was built in the 17th century that stretches along an entire side of the village square in Chandor. Although located slightly inland, the mansion is well worth the travel. This land was granted to the Braganza family by a Portuguese king, who built a glorious mansion that later was inherited by the sisters of the family. Braganza House is a 450-year-old mansion with decor to complement its beauty. It houses stunning antique handcrafted teak and rosewood furniture, draperies and paintings placed beautifully all around. The ceilings too have been hand painted and give the house a regal appeal. A splendid library with a collection of over 5000 books is located in the west wing of the mansion and draws several visitors every day."
85,"Archaeological Museum, Goa",,https://www.holidify.com/places/goa/archaeological-museum-sightseeing-123816.html,9 km  from city center,Panaji,"Archaeological Museum has a splendid collection of artefacts belonging to prehistoric and late medieval era. The museum was once an ancient Franciscan Monastery. The Archaeological Survey of India founded the museum in 1964 but was recognised only after 1984. One can find an array of antiques including coins, statues, ivory and wood sculptures, paintings, portraits, maps, inscriptions, stonework, ceramics, etc."
86,Church Of the Holy Spirit Goa,,https://www.holidify.com/places/goa/church-of-the-holy-spirit-sightseeing-123815.html,28 km  from city center,Madgaon,"Church Of the Holy Spirit is a 17th century structure built by the Portuguese. The site initially had a shrine dedicated to a Hindu deity, Lord Damodar, which was destroyed by the Portuguese before the church was erected. It was further destroyed a number of times by the Muslim Army till finally the structure that currently exists was built in 1675. The monument is famous for its splendid architecture and religious significance."
87,Fernandes House,,https://www.holidify.com/places/goa/fernandes-house-sightseeing-123818.html,3 km  from city center,Madgaon,"Initially known as Vodlem Ghor, Fernandes House is one of the oldest palaces in Goa. The house was built about 500 years ago and is famous for its historic significance and stunning architecture. The heritage structure is now owned by a member of the Fernandes family. There are 25 rooms in total that have influences of Hindu, as well as European architecture, with several antique artefacts on display for the tourists."
88,Altinho Hill,,https://www.holidify.com/places/goa/altinho-hill-sightseeing-123817.html,1 km  from city center,Panaji,"Altinho Hill is famous for its picturesque location and the splendid view of the city from the hilltop. It is a neighbourhood of Panaji and is known as an elite residential area that has the Archbishop's Palace, the house of the Chief Minister, the All India Radio Station and Government Servant Quarters. The region has a unique charm and tempts many offbeat explorers."
89,Goa State Central Library,,https://www.holidify.com/places/goa/goa-state-central-library-sightseeing-123819.html,1 km  from city center,Panaji,"Goa State Central Library is also known as the Krishnadas Shama Goa State Central Library. It is dedicated to Krishnadas who was a 16th century Konkani scholar to acknowledge his contribution to the field of literature. The library was established in 1832 and is the oldest public library in the country. It is, however, equipped with modern facilities and advanced technology to ease out the process of lending books for the readers who can choose from the stunning collection of over a quarter of a million books."
90,San Thome Museum,,https://www.holidify.com/places/goa/san-thome-museum-sightseeing-123820.html,31 km  from city center,Madgaon,San Thome Museum was established to exhibit the evolution of science and technology right from the time of Thomas Alva Edison. One can explore every aspect of technology used from the 18th century to date displayed at the museum. It is a perfect attraction for technology buffs and students.
91,Museum Of Christian Art,,https://www.holidify.com/places/goa/museum-of-christian-art-sightseeing-123821.html,8 km  from city center,Panaji,"Located adjoining a convent that is more than 700 years old, Santa Monica, Museum Of Christian Art has a fine collection of Christian artefacts belonging to the 16th century when Portuguese ruled the state of Goa. The exquisite Museum was founded in 1994 with the help of Archdiocese of Goa and was financed jointly by the Portuguese Association and Indian National Trust of Art and Cultural Heritage (INTACH). The 2,000 sq ft Museum has over 150 artefacts to show which the curators believe would incite in the people’s mind the rich art and heritage of Christianity in Goa. The artworks also show the cultural harmony within the people of India as many of the Christian sculptures were carved by local Hindu artists. The attraction is apt to get a glimpse into the past that changed the face of Goa."
92,Tropical Spice Plantation,,https://www.holidify.com/places/goa/tropical-spice-plantation-sightseeing-123824.html,20 km  from city center,Panaji,"Tropical Spice Plantation is one of the famous spice plantations in the state where one can get a guided tour of the area. The tour consists of traditional welcome with a delicious drink, an informative site tour and a delicious organic lunch made of the fresh farm produce. The guides are friendly and promptly share tips as they explain the ecosystem. One can purchase local spices too to end their fabulous trip with."
93,Gitanjali Gallery,,https://www.holidify.com/places/goa/gitanjali-gallery-sightseeing-123823.html,1 km  from city center,Panaji,"Gitanjali Gallery exhibits a collection of artwork made by locally and internationally acclaimed artists from 1950s to 1990s. The Gallery is now a fabulous cultural centre with a cafe, an art studio and a conference area. Numerous art, historic, theatre and film workshops are also often held at the Gallery other than book launches, poetry readings, etc. It is an apt attraction to read a book over a cup a coffee or play a fun board game with other visitors and maybe even make new friends."
94,Mahalasa Temple Goa,,https://www.holidify.com/places/goa/shri-mahalasa-temple-sightseeing-123825.html,17 km  from city center,Panaji,"Shri Mahalsa Temple is a half a century old temple dedicated to Goddess Mahalsa located in Mardol in North Goa. The temple is dedicated to Shri Mahalasa Narayani, who is also known of Mohini, an Avatar or incarnation of Lord Vishnu. Built in the traditional Hindu style of temple architecture, characterised by a splendid copper roof, a granite mandap and an ancient bell; the temple is a must visit for its calm and serene surroundings. Mahalasa Temple is also famous for its stunning idol of the deity that appears in different 'alankaars' (Jewelry) at different times. It is a must visit for those who wish to gain an insight into the culture of Goa that goes beyond beaches and partying."
95,Caves of Khandepar,,https://www.holidify.com/places/goa/caves-of-khandepar-sightseeing-123827.html,24 km  from city center,Panaji,"Caves of Khandepar are four ancient rock-cut caves located in a jungle near Khandepar Village dating back roughly to the 12th century. They were discovered in 1970 and have two interconnected caves, while the other two are free standing. One of them is located a short distance away and the last is located opposite to the first cave. The last cave bears a pedestal which is believed to be made to hold a Shivalinga and, therefore, is considered as a meditation room."
96,Church Of Our Lady Of The Rosary,,https://www.holidify.com/places/goa/church-of-our-lady-of-the-rosary-sightseeing-123826.html,31 km  from city center,Panaji,Church Of Our Lady Of The Rosary is one of the oldest churches in the region and is now considered as a World Heritage Site. The church was built on the orders of Afonso de Albuquerque after Goa was conquered by the Portuguese. The captivating design of the church was inspired by Gasper Correia and has a gothic style main altar dedicated to Our Lady of Rosary.
97,Statue of Abbe Faria,,https://www.holidify.com/places/goa/statue-of-abbe-faria-sightseeing-123828.html,0 km  from city center,Panaji,"Statue of Abbe Faria was built in the honor of an acclaimed hypnotist, Abbe Jose Custodia Faria. He was a Luso-Goan Catholic monk, a pioneer of the scientific study of hypnotism and the first one to ever demonstrate ??Autosuggestion??and prove its existence. The historic statue made of bronze was installed in the state capital in 1945 and depicts Abbe Faria hypnotising a woman."
98,Church & Convent of St Monica,,https://www.holidify.com/places/goa/church--convent-of-st-monica-sightseeing-123829.html,9 km  from city center,Panaji,"Church & Convent of St. Monica, also known as the Royal Monastery of Santa Monica, was established in the early 17th century. About two decades later, the Monastery was turned to ashes by a destructive fire. However, 15 years later, it was rebuilt and established as the only convent for nuns in the state. It was also known as the first nunnery of the east and housed 150 nuns. The nunnery was shut down in 1885 after the passing of the last nun. From 1968, the attraction functions as only a church."
99,Shri Lakshmi Narayan Temple,,https://www.holidify.com/places/goa/shri-lakshmi-narayan-temple-sightseeing-123830.html,31 km  from city center,,"Shri Lakshmi Narayan Temple is an 18th century shrine dedicated to Goddess Lakshmi and Lord Vishnu. The idol had been relocated from Salcete in the late 16th century when Goa was captured by the Portuguese. The beautiful temple complex has wooden carvings, paintings, a sacred water tank and a musician's gallery. The temple is thronged with devotees on the occasion of Shukla Chaturdashi every year when a procession is held for the deities."
100,Houses of Goa Museum,,https://www.holidify.com/places/goa/houses-of-goa-museum-sightseeing-123832.html,4 km  from city center,Panaji,"Houses of Goa Museum has a splendid collection of houses belonging to the Colonial era in Goa. The museum in itself is a brilliant piece of architecture and dons a ship-like structure. The museum was designed and built by Gerard de Cunha and houses furniture, home d_cor items, door & window frames, railings, ceramic tiles, etc. from the bygone era when Portuguese architecture became a part of the Goan lifestyle."
101,Church Of Our Lady Of The Mount,,https://www.holidify.com/places/goa/church-of-our-lady-of-the-mount-sightseeing-123831.html,10 km  from city center,Panaji,"Church Of Our Lady Of The Mount is a 16th century church famous for its religious significance and picturesque location. The church is located on a hilltop amidst thick natural vegetation giving a splendid view of old Goa from atop. The structure is now partly in ruins and closed for daily exploration, but an evening mass is held on 8th of every month. The church is also open for the public during the Monte Music Festival and the Feast of St. Francis Xavier every year."
102,Shri Ramnath Temple,,https://www.holidify.com/places/goa/shri-ramnath-temple-sightseeing-123833.html,20 km  from city center,Vasco Da Gama,"Shri Ramnath Temple, also known as the temple of Ramnathi, is dedicated to five deities - Lord Rama, Lakshmi Narayan, Lord Ganesh, Kamakshi, Shanteri and Betal & Kalbhairav. The 450-year-old temple is of immense religious importance for the Gowda Saraswat Brahmins. It was initially located in Salcete but was relocated in the 16th century to save the idols from the Portuguese."
103,Chapel of St Catherine,,https://www.holidify.com/places/goa/chapel-of-st-catherine-sightseeing-123834.html,9 km  from city center,Panaji,Chapel of St Catherine is a 16th century historic chapel which was built over a Cathedral in 1552 on the orders of Afonso de Albuquerque after the Portuguese conquered the state. The splendid Renaissance architecture in laterite and limestone is adorned by paintings and artworks that draw tourists every year.
104,Chapel of St Sebastian,,https://www.holidify.com/places/goa/chapel-of-st-sebastian-sightseeing-123835.html,0 km  from city center,Panaji,"Built in the early 19th century, Chapel of St Sebastian marks an important attraction in Fontainhas. The pristine white structure is dedicated to St. Sebastian who treated the ones affected by plague and other diseases. The church houses a crucifix where one can find Christ's eyes are open for striking fear into the minds and hearts of the wrongdoers. The church sees a number of visitors to celebrate the Feast of Our Lady of Livrament."
105,Menezes Braganza Institute,,https://www.holidify.com/places/goa/menezes-braganza-institute-sightseeing-123836.html,0 km  from city center,Panaji,"Menezes Braganza Institute was established in the late 1800s by the Portuguese as a cultural institute. It was previously known as the Institute of Vasco da Gama and was started with the intention of focussing on cultural, scientific and literary fields. After the fall of the Portuguese, the institute was renamed after Luis Menezes Braganza who campaigned against the Portuguese. The institute now holds cultural activities on a regular basis for the public."
106,Municipal Library,,https://www.holidify.com/places/goa/municipal-library-sightseeing-123837.html,10 km  from city center,Madgaon,"Municipal Library was established in 1883 during the Portuguese rule. The library was initially known as Athaide Municipal Library and was dedicated to Fr. Francis Athaide who devoted all his life to educate the youth in the region. In 1968, after the enforcement of the Municipality act, the library was handed down to the Mapusa Municipal Council. The library houses over 25000 books and has over 6000 members."
107,Chapel of St Anthony,,https://www.holidify.com/places/goa/chapel-of-st-anthony-sightseeing-123839.html,8 km  from city center,North Goa,"Chapel of St. Anthony, built in the 17th century by the Portuguese, is dedicated to the patron saint of the Portuguese Navy and the Army, St. Anthony. The attraction is located very close to the Monastery of St. Augustine. The chapel has a unique architecture with a semi-circular arch and a fort like influence. Devotees flock in large numbers on every 13th of June to celebrate the Saint's Feast Day."
108,Naval Aviation Museum,,https://www.holidify.com/places/goa/naval-aviation-museum-sightseeing-123841.html,14 km  from city center,Vasco Da Gama,"Naval Aviation Museum was established in 1998 to exhibit the importance, functioning and the evolution of the Indian Naval Air Arm. The museum has stunning outdoor and indoor exhibits where one can find decommissioned aircraft, weapons & arms, uniforms, vintage documents and photographs."
109,Azad Maidan,,https://www.holidify.com/places/goa/azad-maidan-sightseeing-123840.html,0 km  from city center,Panaji,Azad Maidan is dedicated to Dr. Tristao de Braganza Cunha who was a Goan Freedom Fighter. It was originally established as Largo Afonso de Albuquerque by the Portuguese. The maidan has a brass memorial dedicated to Dr. Tristao and the edifice is converted into the Police Headquarters.
110,Campal Gardens,,https://www.holidify.com/places/goa/campal-gardens-sightseeing-123842.html,1 km  from city center,Panaji,"Campal Gardens is a beautiful little well maintained garden perfect for jogging or walking, to sit in solitude or spend an evening with children. It has an artificial water body with boating facilities for kids and a play area amidst lush green bushes and tall palm trees."
111,Church Of St Lawrence,,https://www.holidify.com/places/goa/church-of-st-lawrence-sightseeing-123843.html,5 km  from city center,Panaji,"Overlooking the village of Agassaim, Church Of St. Lawrence, located atop a hillock was built in mid 16th century by the Jesuits. The church is dedicated to the martyr, St. Lawrence who is also considered to be the patron saint of the cooks and the poor. Tourists are drawn for its religious significance, the age-old Portuguese architecture and the annual feast held on the 10th of every August."
112,Kristu Kala Mandir Gallery,,https://www.holidify.com/places/goa/kristu-kala-mandir-gallery-sightseeing-123845.html,9 km  from city center,,Kristu Kala Mandir Gallery is a perfect attraction for art lovers and exhibits a splendid collection of Christian and Non-Christian art including contemporary and religious artefacts created by artists from all over the world.
113,Little Vagator Beach,,https://www.holidify.com/places/goa/little-vagator-beach-sightseeing-123844.html,14 km  from city center,North Goa,"Ozran Beach, famous for its natural landscape and the Fort of Chapora, is a rocky beach and requires climbing a little hillock to reach the shoreline. The view of the horizon from the top of the hillock is quite a sight. Not frequently crowded, the location is often chosen for shooting movies and is a paradise for stargazers. The beach is also called Little Vagator as it is located a little distance away from the Vagator Beach."
114,Our Lady Of Mercy Church,,https://www.holidify.com/places/goa/our-lady-of-mercy-church-sightseeing-123846.html,27 km  from city center,Madgaon,Our Lady Of Mercy Church is a colonial church founded in 1630. It was earlier known as Nossa Senhora de Merces. The church houses a statue of infant Jesus Christ which is believed to be found on the Mozambique coast by Fr Bento Ferreira who brought it to Goa and installed it in the church in 1648.
115,Sahakari Spice Farm,,https://www.holidify.com/places/goa/sahakari-spice-farm-sightseeing-123847.html,23 km  from city center,Vasco Da Gama,"Located in Ponda in South Goa, Sahakari Spice Farm is a 135-acre piece of land out of which over 113 acres of land have been cultivated. When the farm was founded in 1980, the total cultivated area was only about 11 acres; however, with the aid of technology and irrigational methods, the total cultivation area was successfully increased. The farm has rich plantations of organically grown spices, fruits and herbs that tourists can explore through their guided and informative tours. The best part of the tours is, of course, the tasty and spicy food that is offered to the guests while on the tour. Moreover, it is the only place in Goa where you can enjoy the experience of giving a bath to an elephant!"
116,Goa Science Centre & Planetarium,,https://www.holidify.com/places/goa/goa-science-centre--planetarium-sightseeing-123849.html,3 km  from city center,Panaji,"Goa Science Centre & Planetarium was established as a joint project of the state Department of Science, Technology & Environment and the National Council of Science Museums with the objective of making science exciting for the youth and inculcating a desire to learn the subject. The Science Centre expands over an area of 5 acres and also houses a Planetarium, a theatre for 3D shows and several scientific exhibits. Quite a few programs are also conducted to demonstrate scientific principles to the public."
117,Municipal Gardens,,https://www.holidify.com/places/goa/municipal-gardens-sightseeing-123848.html,0 km  from city center,Madgaon,"Municipal Gardens is famous for its beautiful landscaped lawns, the fragrant flower beds, the tall green trees and the monuments built in the honor of some legendary men and seamen of the 16th century. A foundation laid by Vasco Da Gama in the late 15th century exists inside the garden. It now bears the Ashoka Pillar marking the 400th anniversary of the first sea voyage from Europe to India."
118,Pascoal Spice Farm,,https://www.holidify.com/places/goa/pasocal-spice-farm-sightseeing-123850.html,27 km  from city center,,"Pascoal Spice Farm is an award-winning organic farm found at the heart of Goa, in Ponda. It is located in a tiny hamlet called Khandepar and can be reached from Mapusa (47 km) as well as Panjim (39 km). However, it is highly recommended that you reach Ponda Bus Stand and take local transport from there to the Pascoal Spice Farm. In the midst of the lush green Western Ghats, this spice farm divulges a different landscape and a side to Goa, never seen before. River Khandepar flows nearby and adds to the scenic beauty of the 50-acre stunning attraction. The spice farm is perfect if you wish to enjoy a walk through the fragrant alleyways of spices. Ideal for nature lovers and farmers, the farm has several guided tours with knowledgable locals, followed by a sumptuous and mouthwatering home-cooked lunch. Other than spices, the farm also houses over 2500 species of plants that include medicinal herbs. Regular spice farm tours are arranged for tourists who can explore the farm and purchase plants from the nursery as well as fresh produce from their spice store. The authenticity and refreshing greenery of this place will bowl you over!"
119,Viceroy's Arch,,https://www.holidify.com/places/goa/viceroys-arch-sightseeing-123852.html,9 km  from city center,Panaji,"Built in the late 16th century by Viceroy Francisco Da Gama, Viceroy's Arch is a historic monument which once served as the entrance of Old Goa. The monument was built in the memory of and to honour the achievements of Francisco's Great Grand Father and a famous explorer, Vasco Da Gama. The structure is made of laterite and is an important landmark even today on the road that leads to River Mandovi."
120,Secretariat Building,,https://www.holidify.com/places/goa/secretariat-building-sightseeing-123851.html,0 km  from city center,Panaji,"Secretariat Building is a 15th century structure and the oldest colonial building in Goa. The site was initially the summer palace of Adil Shah. After it was taken over by the Portuguese, it served as accommodation and a custom's post for the Portuguese Viceroys. Currently, the monument serves as a State Assembly Office and can be explored only from the outside."
121,"Maruti Temple, Goa",,https://www.holidify.com/places/goa/maruti-temple-sightseeing-123853.html,1 km  from city center,Panaji,"Located on the Altinho Hill, the majestic Maruti Temple was built after the decline of the Portuguese reign. A refreshing stream of the same name also flows beside the temple, lending it a calming and yet, refreshing aura.The idol of Lord Hanuman was hidden when the Portuguese destroyed all the Hindu temples in Goa to promote Christianity. It was at this location that the devotees would offer their prayers secretly till the end of the Portuguese reign. A beautiful shrine was later built here, the architecture of which draws tourists every year."
122,Fort Aguada Jail,,https://www.holidify.com/places/goa/fort-aguada-jail-sightseeing-123854.html,6 km  from city center,North Goa,"Located at the bottom of Aguada Fort, Fort Aguada Jail is famous for its panoramic view, architecture and historic significance. It was once the largest jail in the state used to imprison legal offenders. but since 2015 it is open to the public as a heritage site. A part of the jail is also reserved as a museum with galleries, activity zones, amenity zones and information centre."
123,Church Of Our Lady of Miracles,,https://www.holidify.com/places/goa/church-of-our-lady-of-miracles-sightseeing-123856.html,46 km  from city center,Panaji,"Church Of Our Lady of Miracles is a 16th century Church built by the Portuguese. The Church was initially dedicated to St. Jerome, therefore, it is also known as St. Jerome Church. Since the Portuguese destroyed a number of Hindu monuments to promote Christianity, it is believed that the church is built over a temple. The structure was destroyed in a fire around mid-1900. After the renovation, it was renamed as Church of our Lady of Miracles."
124,Sat Burzam Ghor,,https://www.holidify.com/places/goa/sat-burzam-ghor-sightseeing-123855.html,28 km  from city center,Madgaon,"Sat Burzam Ghor is Goa's first ever private Chapel. It was built in 1790 and resembles a Portuguese mansion. The name of the attraction translates into ""The house of seven gables"" and is famous for its stunning ancient Portuguese architecture."
125,Safa Shahouri Masjid,,https://www.holidify.com/places/goa/safa-shahouri-masjid-sightseeing-123857.html,21 km  from city center,Panaji,Safa Shahouri Masjid is a 16th century structure which is believed to be built by Adil Shah. The simple architecture of the national monument is worth a halt here. The structure with lush green grasslands all around and a serene water tank in the foreground is quite a sight. The atmosphere is tranquil and suitable to experience a moment of peace close to the divine powers of the God.
126,Church Of Nossa Senhora De Penha De Franca,,https://www.holidify.com/places/goa/church-of-nossa-senhora-de-penha-de-franca-sightseeing-123859.html,8 km  from city center,North Goa,Church Of Nossa Senhora De Penha De Franca is dedicated to a Spanish Saint. It was built in the 16th century by Portuguese seamen sailing to India. They strongly believed that Penha De Franca cured them when they were affected by plague and considered the Saint as the protector of their ships. The attraction is now considered a monument of national heritage and is also famous for its picturesque location on the banks of the confluence of River Mapusa and River Mandovi.
127,Rajbagh Beach,,https://www.holidify.com/places/goa/rajbagh-beach-sightseeing-123858.html,61 km  from city center,South Goa,"Acquiring its name from the famous Rajbagh Residency near the beach, the Rajbagh beach has always prided itself for being one of the best and cleanest beaches found in Goa. Located in South Goa, the beach has a mesmerizing 1 km long shoreline which offers a lovely time at the beach. It is located in the Canacona region of South Goa and is among its prettiest shores."
128,Arossim Beach,,https://www.holidify.com/places/goa/arossim-beach-sightseeing-123860.html,20 km  from city center,Vasco Da Gama,"Arossim Beach is a non-commercialised and uncrowded beach in spite of having quite a few luxury hotels and resorts nearby. The stretch of clean beach is perfect for lazing in the golden sand after a refreshing swim in the Arabian Sea. There are also some shacks amidst the tall palm trees that line the serene beach where one can indulge in some delicious local snacks while enjoying the scenic ocean view. One of the most scenic, picturesque and uncrowded locations of Goa, the Arossim beach is marvellous 2 km long beach in South Goa. A natural extension of the neighbouring Cuelim and Cansaulim beach to the north, the Arossim beach extends to the south to two famous beaches of Goa, the Utorda and Majorda beaches."
129,Convent of Santa Monica and The Chapel of The Weeping Cross,,https://www.holidify.com/places/goa/convent-of-santa-monica-and-the-chapel-of-the-weeping-cross-sightseeing-124375.html,9 km  from city center,Panaji,"Goa is considered a masterpiece of Portuguese planning and architecture in India. One such striking inclusion to the beautiful city is the Convent of Santa Monica and the Chapel of The Weeping Cross. Built in 1606 in Monte Santo, the historic building took a total of 21 years to get constructed. It was believed to be Asia’s first and largest nunnery that could accommodate around 300 people at once."
130,Our Lady Of Remedios Captial,,https://www.holidify.com/places/goa/our-lady-of-remedios-captial-sightseeing-123861.html,8 km  from city center,,"Also known as the Betalbatim Church, Our Lady Of Remedios Capital was founded by the Jesuits in the 17th century. The Church is famous for its splendid architecture, well-maintained lawns and its serene ambience. The masses are a special treat at the church and attract many a peace-seekers on a regular basis."
131,Church of St,,https://www.holidify.com/places/goa/church-of-st-cajetan-sightseeing-124377.html,9 km  from city center,Panaji,"Built in 1661 by Italian friars of the Theatine order, the Church of St. Cajetan is located half a kilometer away from Se Cathedral in Old Goa. Originally called as the Church of Divine Providence, it is believed to have been modelled on the original designs of the Basilica of St. Peter in Rome. The church has a pearly white exterior and is one of the landmarks of the capital city."
132,The Convent and The Church of St,,https://www.holidify.com/places/goa/the-convent-and-church-of-st-john-of-god-sightseeing-124376.html,9 km  from city center,Panaji,"The Convent and The Church of St. John of God is an olden Portuguese days structure built in 1685 dedicated to Our Lady of Good Success. Situated in North Goa, next to the tower of St. Augustine, the building is very ordinary looking depicting the traditional designs of Portuguese architecture. It is believed that in 1685, eight Brothers from the Congregation of St. John of God constructed the building."
133,Three Kings Church,,https://www.holidify.com/places/goa/three-kings-chapel-sightseeing-124651.html,17 km  from city center,Vasco Da Gama,"Our Lady of Remedios Chapel or the Three Kings Church is well known in Goa for its spooky activities. Just a 15 kms away from Margao, the church proves to be a great place to take a break from the beaches. This Church is located on a hill in Muder, Cansaulim in Goa and has a breathtaking view from its compound. It is believed that the bodies of the three Portuguese Kings are buried under the church and rumour has it that the restless souls of the kings dwell the church at night. It is advised to visit the church during the day. The church is kept closed throughout the year except for the 6th of January every year. This is the day when the three kings had their “Last Supper” and the day has been called the three kings day ever since."
134,Mae De Deus Church,,https://www.holidify.com/places/goa/mae-de-deus-church-sightseeing-124650.html,7 km  from city center,North Goa,"Housing the miraculous statue of Mae de Deus (Mother of God) which was brought from the ruins of the convent of Mae de Deus at Old Goa, this church in Saligao stands as one of the finest examples of the neo-gothic style of architecture. The church is situated in the amazing surroundings of the typical Goan countryside giving it the look of a castle from a fairy tale. The church was built in the year 1873. The first Sunday of May is celebrated as the church feast, the feast of Our Lady, the Mother of God which is the best time to join the celebrations."
135,St,,https://www.holidify.com/places/goa/st-andrews-church-sightseeing-124654.html,7 km  from city center,Vasco Da Gama,The Church of St. Andrew’s was first founded and built in 1570 and inaugurated with pompous celebrations. The original building of the church was later destroyed by Adil Shah’s soldiers in 1578. The present building is a result of the architectural amalgamation over the years since 1594. The Neo-Gothic style is the most prominent part of the design features that we see in the church today. The most recent changes and inclusions were in the year 2010 with the long extended prayer halls. The church has the pure white all around and the grottos are beautifully maintained in gold tinge and there is a statue of Lady of Fathima carved in marble. The port town - Vasco da Gama celebrates the feast of St Andrew on 30th of November and the town rejoices and comes together to celebrate the patron saint of spinsters and fishermen.
136,Our Lady of the Lourdes Church,,https://www.holidify.com/places/goa/our-lady-of-lourdes-church-sightseeing-124655.html,21 km  from city center,Madgaon,"The Our Lady of Lourdes Church, Utorda was originally a chapel at Utorda built in 1892. The Utorda chapel was then elevated to be a church in 1894 as an affiliate of the parish of Majorda and was later made a parish in 1976. The church is built in a Neo-Roman architecture in white facade with a bell hanging on top of it. The painted glass makes the church more tranquil and peaceful. The Feast of Our Lady of Lourdes, the Patron saint of the Utorda church is celebrated on 14th November every year."
